customerID,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn
9351-HXDMR,72,Yes,Two year,Yes,Credit card (automatic),110.9,No
3537-HPKQT,55,Yes,Month-to-month,Yes,Credit card (automatic),77.75,No
2129-ALKBS,40,Yes,Month-to-month,Yes,Electronic check,26.2,No
5821-MMEIL,57,Yes,Two year,No,Bank transfer (automatic),19.9,No
5960-WPXQM,1,Yes,Month-to-month,Yes,Electronic check,79.05,Yes
0684-AOSIH,1,Yes,Month-to-month,Yes,Electronic check,95,Yes
8260-NGFNY,1,No,Month-to-month,No,Mailed check,25.2,Yes
1309-XGFSN,52,Yes,One year,Yes,Electronic check,80.85,No
1866-RZZQS,41,Yes,Month-to-month,Yes,Electronic check,98.4,Yes
6968-URWQU,43,Yes,One year,Yes,Mailed check,56.35,No
4742-TXUEX,47,Yes,Two year,No,Bank transfer (automatic),19.3,No
9631-XEYKE,3,Yes,Month-to-month,No,Bank transfer (automatic),50.4,No
8631-NBHFZ,66,Yes,Two year,No,Credit card (automatic),79.4,Yes
1335-MXCSE,55,Yes,Two year,Yes,Credit card (automatic),55.25,No
8873-TMKGR,29,Yes,One year,No,Mailed check,19.1,No
8800-JOOCF,12,Yes,Month-to-month,Yes,Electronic check,84.05,No
1469-LBJQJ,66,Yes,Month-to-month,Yes,Electronic check,105.2,No
4958-XCBDQ,35,Yes,Month-to-month,Yes,Electronic check,101.4,Yes
8337-UPOAQ,10,Yes,Month-to-month,Yes,Electronic check,89.8,Yes
0064-YIJGF,27,Yes,Month-to-month,Yes,Bank transfer (automatic),75.75,No
2386-OWURY,58,Yes,Month-to-month,Yes,Electronic check,95.3,No
1725-IQNIY,54,Yes,Two year,No,Bank transfer (automatic),109.75,Yes
0310-VQXAM,9,Yes,Month-to-month,No,Mailed check,19.85,No
6598-RFFVI,2,Yes,One year,No,Credit card (automatic),19.3,Yes
3453-RTHJQ,6,Yes,Month-to-month,Yes,Electronic check,69.1,No
6712-OAWRH,26,Yes,Month-to-month,Yes,Electronic check,91.25,Yes
6278-FEPBZ,9,Yes,Month-to-month,No,Mailed check,20.25,No
4280-DLSHD,8,Yes,Month-to-month,Yes,Mailed check,54.75,No
1508-DFXCU,12,Yes,Month-to-month,Yes,Electronic check,81.45,No
8614-VGMMV,15,Yes,Month-to-month,Yes,Electronic check,49.1,Yes
7868-BGSZA,43,Yes,One year,Yes,Electronic check,80.2,No
2800-QQUSO,42,Yes,Month-to-month,Yes,Electronic check,100.3,No
2930-UOTMB,31,Yes,Month-to-month,No,Credit card (automatic),65.25,Yes
7973-DZRKH,66,Yes,Two year,Yes,Credit card (automatic),90.95,No
5914-DVBWJ,18,Yes,Month-to-month,Yes,Electronic check,85.45,Yes
7698-YFGEZ,1,Yes,Month-to-month,No,Mailed check,20,No
2533-QVMSK,61,Yes,Two year,Yes,Electronic check,94.1,Yes
9773-PEQBZ,10,Yes,Month-to-month,No,Electronic check,79.85,No
8644-XLFBW,1,Yes,Month-to-month,Yes,Electronic check,71.65,Yes
0650-BWOZN,18,Yes,Month-to-month,Yes,Electronic check,73.55,No
8625-AZYZY,24,Yes,Month-to-month,Yes,Electronic check,104.65,Yes
7785-RDVIG,3,Yes,Month-to-month,No,Mailed check,19.3,No
9602-WCXPI,50,Yes,One year,No,Credit card (automatic),20.15,No
2903-YYTBW,1,Yes,Month-to-month,No,Electronic check,44.55,No
3620-MWJNE,2,Yes,Month-to-month,Yes,Mailed check,54.45,No
8573-JGCZW,17,Yes,One year,Yes,Bank transfer (automatic),19.65,No
6837-HAEVO,69,Yes,Two year,Yes,Electronic check,105,No
6701-YVNQG,72,Yes,Two year,Yes,Credit card (automatic),88.7,No
9306-CPCBC,3,Yes,Month-to-month,Yes,Electronic check,74.25,Yes
4304-XUMGI,50,Yes,Two year,Yes,Bank transfer (automatic),75.15,No
9504-YAZWB,53,Yes,Two year,No,Mailed check,20.25,No
8819-ZBYNA,58,Yes,Two year,Yes,Credit card (automatic),109.1,No
6174-NRBTZ,46,No,One year,Yes,Bank transfer (automatic),30.75,No
9481-IEBZY,72,Yes,Month-to-month,Yes,Credit card (automatic),112.9,No
1833-VGRUM,1,Yes,Month-to-month,Yes,Electronic check,74.2,Yes
6137-NICCO,6,Yes,Month-to-month,Yes,Mailed check,94.05,No
9065-ZCPQX,72,Yes,Two year,No,Bank transfer (automatic),78.85,No
6402-EJMWF,4,Yes,Month-to-month,Yes,Mailed check,55.3,No
3620-EHIMZ,52,Yes,Two year,No,Mailed check,19.35,No
3213-VVOLG,0,Yes,Two year,No,Mailed check,25.35,No
6870-ECSHE,2,Yes,One year,No,Mailed check,20.45,No
8747-UDCOI,65,Yes,Two year,No,Bank transfer (automatic),19.35,No
8374-XGEJJ,43,Yes,Month-to-month,Yes,Electronic check,101,Yes
2656-TABEH,4,Yes,Month-to-month,Yes,Electronic check,100.2,Yes
6946-LMSQS,25,Yes,One year,Yes,Electronic check,89.05,Yes
4626-OZDTJ,51,Yes,One year,Yes,Credit card (automatic),78.65,No
9169-BSVIN,12,Yes,Month-to-month,No,Bank transfer (automatic),74.75,No
2325-ZUSFD,57,Yes,One year,Yes,Bank transfer (automatic),70.1,Yes
8194-PEEBY,24,Yes,One year,No,Mailed check,19.9,No
6872-HXFNF,64,Yes,One year,No,Bank transfer (automatic),58.35,No
3932-CMDTD,4,Yes,One year,Yes,Electronic check,105.65,Yes
7714-YXSMB,26,Yes,Month-to-month,Yes,Bank transfer (automatic),100.5,No
8387-UGUSU,15,Yes,Month-to-month,No,Mailed check,20.05,No
1080-BWSYE,64,Yes,Two year,No,Credit card (automatic),25.65,No
4039-HEUNW,36,Yes,Month-to-month,Yes,Electronic check,96.5,Yes
1194-HVAIF,27,Yes,Month-to-month,No,Credit card (automatic),95,No
0812-WUPTB,1,Yes,Month-to-month,No,Mailed check,70.85,Yes
3594-UVONA,35,Yes,One year,Yes,Credit card (automatic),85.95,Yes
0004-TLHLJ,4,Yes,Month-to-month,Yes,Electronic check,73.9,Yes
1767-TGTKO,8,Yes,Month-to-month,Yes,Electronic check,45.45,No
8439-LTUGF,10,Yes,Month-to-month,Yes,Credit card (automatic),20,No
8805-JNRAZ,2,Yes,Month-to-month,No,Mailed check,49.2,No
5089-IFSDP,58,Yes,Two year,Yes,Bank transfer (automatic),109.45,Yes
6418-HNFED,51,Yes,Two year,Yes,Credit card (automatic),83.25,No
0206-OYVOC,46,Yes,Two year,Yes,Mailed check,19.25,No
7291-CDTMJ,1,Yes,Month-to-month,Yes,Bank transfer (automatic),19.65,No
7128-GGCNO,46,Yes,Month-to-month,No,Bank transfer (automatic),72.8,No
0237-YFUTL,50,Yes,Month-to-month,Yes,Bank transfer (automatic),109.65,No
7691-KGKGP,53,Yes,Month-to-month,No,Credit card (automatic),65,No
6710-HSJRD,61,Yes,Month-to-month,Yes,Electronic check,114.1,No
3675-EQOZA,5,Yes,Month-to-month,No,Bank transfer (automatic),20.65,No
0840-DCNZE,47,Yes,One year,Yes,Bank transfer (automatic),86.95,No
1732-FEKLD,54,Yes,One year,Yes,Bank transfer (automatic),94.75,No
9862-KJTYK,19,No,Month-to-month,Yes,Credit card (automatic),25.35,No
0479-HMSWA,26,Yes,Two year,Yes,Electronic check,105.45,No
5854-KSRBJ,70,Yes,Two year,No,Mailed check,25.4,No
0365-BZUWY,17,Yes,Month-to-month,Yes,Electronic check,102.55,No
4817-VYYWS,30,Yes,Month-to-month,Yes,Electronic check,100.2,Yes
5701-SVCWR,1,Yes,Month-to-month,No,Mailed check,24,No
3129-AAQOU,19,Yes,Two year,No,Mailed check,25.6,No
4922-CVPDX,26,Yes,Two year,Yes,Credit card (automatic),73.5,No
1396-QWFBJ,21,Yes,Month-to-month,Yes,Bank transfer (automatic),74.05,Yes
1357-BIJKI,50,Yes,One year,Yes,Electronic check,98.25,No
1099-BTKWT,68,No,One year,Yes,Electronic check,54.4,No
5299-SJCZT,3,Yes,Month-to-month,Yes,Bank transfer (automatic),101.55,Yes
2018-PZKMU,9,Yes,Month-to-month,No,Electronic check,103.1,No
7340-KEFQE,51,No,Two year,No,Bank transfer (automatic),34.2,No
4570-QHXHL,9,Yes,Month-to-month,Yes,Electronic check,43.75,No
2403-BCASL,41,Yes,One year,Yes,Electronic check,111.95,Yes
7392-YYPYJ,22,Yes,Month-to-month,Yes,Electronic check,100.65,No
2898-LSJGD,21,No,One year,Yes,Electronic check,55.95,Yes
2223-GDSHL,71,Yes,Two year,Yes,Bank transfer (automatic),116.05,No
7359-PTSXY,1,Yes,Month-to-month,No,Electronic check,45.75,Yes
9470-RTWDV,26,Yes,One year,Yes,Credit card (automatic),82,No
2176-OSJUV,71,Yes,Two year,No,Bank transfer (automatic),65.15,No
9348-YVOMK,4,Yes,Month-to-month,Yes,Credit card (automatic),44.8,No
8104-OSKWT,12,Yes,Month-to-month,Yes,Electronic check,79.8,No
4521-YEEHE,18,Yes,Month-to-month,Yes,Electronic check,88.85,No
4090-KPJIP,3,Yes,Month-to-month,Yes,Electronic check,74.95,No
3786-WOVKF,72,Yes,One year,Yes,Bank transfer (automatic),106.85,No
4503-BDXBD,11,Yes,Month-to-month,No,Electronic check,74.95,Yes
6086-ESGRL,1,Yes,Month-to-month,No,Credit card (automatic),80.15,Yes
2592-HODOV,13,Yes,One year,No,Credit card (automatic),19.3,No
3886-CERTZ,72,Yes,One year,Yes,Electronic check,109.25,Yes
7995-ZHHNZ,42,Yes,One year,No,Credit card (automatic),56.1,No
3824-RHKVR,17,Yes,Month-to-month,No,Credit card (automatic),19.7,No
5816-SCGFC,7,Yes,Month-to-month,Yes,Mailed check,51.3,No
5989-AXPUC,68,Yes,Two year,No,Mailed check,118.6,No
4979-HPRFL,56,Yes,Two year,No,Bank transfer (automatic),24.15,No
8590-OHDIW,38,Yes,One year,No,Mailed check,20.3,No
8015-IHCGW,72,Yes,Two year,Yes,Electronic check,115.5,No
2332-TODQS,48,Yes,One year,No,Credit card (automatic),25.05,No
9278-VZKCD,52,Yes,Month-to-month,Yes,Electronic check,109.1,No
8008-OTEZX,35,Yes,One year,No,Mailed check,19.65,No
2773-OVBPK,67,Yes,Two year,Yes,Bank transfer (automatic),111.3,No
5999-LCXAO,1,No,Month-to-month,No,Mailed check,29.9,No
5206-XZZQI,53,Yes,Month-to-month,Yes,Mailed check,80.6,No
4803-LBYPN,34,Yes,Month-to-month,No,Mailed check,20.8,No
5759-RCVCB,3,No,Month-to-month,No,Credit card (automatic),35.2,Yes
6372-RFVNS,1,Yes,Month-to-month,No,Electronic check,78.8,Yes
2139-FQHLM,19,Yes,Month-to-month,No,Mailed check,89.95,No
8261-GWDBQ,60,Yes,Two year,Yes,Bank transfer (automatic),116.05,No
1093-YSWCA,11,Yes,Two year,No,Credit card (automatic),19.55,No
8938-UMKPI,47,Yes,Month-to-month,Yes,Electronic check,106.4,Yes
0991-BRRFB,18,Yes,Month-to-month,No,Electronic check,49.4,Yes
3882-IYOIJ,60,Yes,Two year,No,Credit card (automatic),115.25,No
8749-TZYEC,72,Yes,Two year,No,Credit card (automatic),24.8,No
1755-FZQEC,39,Yes,One year,No,Mailed check,19.9,No
3115-JPJDD,59,Yes,One year,Yes,Credit card (automatic),81.25,No
5600-KTXFM,2,Yes,Month-to-month,No,Mailed check,69.95,No
3871-IKPYH,1,Yes,Month-to-month,No,Electronic check,69.1,Yes
6319-IEJWJ,20,Yes,Month-to-month,Yes,Electronic check,90.2,Yes
9025-AOMKI,6,Yes,Month-to-month,Yes,Bank transfer (automatic),93.55,Yes
6339-TBELP,71,Yes,Two year,Yes,Credit card (automatic),86.4,No
7964-YESJC,24,Yes,Month-to-month,No,Mailed check,66.3,No
6173-GOLSU,67,Yes,Month-to-month,Yes,Credit card (automatic),94.65,No
5275-SQEIZ,1,Yes,Month-to-month,Yes,Mailed check,80.85,Yes
7716-YTYHG,48,Yes,One year,Yes,Mailed check,82.05,Yes
9938-ZREHM,37,Yes,One year,No,Mailed check,72.1,No
7950-XWOVN,11,No,Month-to-month,No,Mailed check,34.7,No
4390-KYULV,3,Yes,Month-to-month,Yes,Credit card (automatic),20.55,Yes
4647-MUZON,18,Yes,Month-to-month,Yes,Credit card (automatic),95.95,No
9702-AIUJO,50,Yes,One year,Yes,Bank transfer (automatic),44.8,No
8849-PRIQJ,67,Yes,One year,Yes,Electronic check,109.4,No
8851-RAGOV,25,Yes,Month-to-month,Yes,Mailed check,71.05,No
1304-NECVQ,2,Yes,Month-to-month,Yes,Electronic check,78.55,Yes
5396-IZEPB,9,Yes,Month-to-month,No,Credit card (automatic),19.7,No
1729-VLAZJ,10,No,One year,No,Mailed check,40.25,No
8285-ABVLB,70,Yes,Two year,No,Credit card (automatic),19.85,No
0701-TJSEF,9,Yes,Month-to-month,Yes,Bank transfer (automatic),68.25,No
5712-VBOXD,4,Yes,Month-to-month,Yes,Credit card (automatic),20.15,No
6629-LADHQ,2,Yes,Month-to-month,No,Mailed check,50.95,No
8945-GRKHX,1,Yes,Month-to-month,No,Electronic check,78.65,Yes
1559-DTODC,19,No,Month-to-month,Yes,Bank transfer (automatic),25.15,No
4797-MIWUM,7,Yes,Month-to-month,Yes,Bank transfer (automatic),20.25,No
6959-UWKHF,1,Yes,Month-to-month,Yes,Electronic check,42.9,Yes
8720-RQSBJ,1,Yes,Month-to-month,No,Electronic check,44,No
4537-CIBHB,9,Yes,One year,No,Mailed check,20.25,No
3815-SLMEF,3,No,Month-to-month,No,Mailed check,34.25,Yes
5154-VEKBL,9,No,Month-to-month,No,Mailed check,58.5,Yes
4324-AHJKS,5,Yes,Month-to-month,No,Credit card (automatic),55.8,No
4355-CVPVS,56,Yes,One year,No,Bank transfer (automatic),88.9,No
4495-LHSSK,18,Yes,Month-to-month,No,Mailed check,57.65,No
5655-JSMZM,49,Yes,Month-to-month,Yes,Electronic check,96.2,Yes
5915-ANOEI,70,Yes,Two year,No,Mailed check,79.15,No
9861-PDSZP,72,Yes,Two year,Yes,Credit card (automatic),108.05,No
4505-EXZHB,6,Yes,Month-to-month,No,Electronic check,74.4,Yes
7225-CBZPL,17,Yes,Month-to-month,Yes,Electronic check,94.8,No
6704-UTUKK,29,No,Month-to-month,Yes,Electronic check,45.9,No
4587-VVTOX,6,Yes,Month-to-month,Yes,Electronic check,105.3,Yes
2019-HDCZY,63,Yes,Two year,No,Electronic check,102.6,No
4652-NNHNY,16,Yes,Month-to-month,Yes,Bank transfer (automatic),73.85,Yes
8788-DOXSU,59,Yes,One year,Yes,Bank transfer (automatic),61.35,No
7404-JLKQG,3,Yes,Month-to-month,No,Electronic check,57.55,No
7421-ZLUPA,8,No,Month-to-month,Yes,Mailed check,29.25,No
8972-HJWNV,7,Yes,Month-to-month,Yes,Electronic check,84.55,Yes
3274-NSDWE,68,Yes,Two year,No,Credit card (automatic),19.6,No
2632-IVXVF,68,Yes,Two year,No,Credit card (automatic),111.75,No
3692-JHONH,52,Yes,One year,Yes,Electronic check,106.5,No
8915-NNTRC,72,Yes,Two year,Yes,Credit card (automatic),107.7,No
5914-GXMDA,32,Yes,One year,No,Mailed check,19.3,No
7463-IFMQU,72,Yes,Two year,No,Bank transfer (automatic),20.05,No
2920-RNCEZ,1,Yes,Month-to-month,Yes,Credit card (automatic),69.95,No
2541-YGPKE,42,Yes,One year,No,Credit card (automatic),63.7,No
8515-OCTJS,25,Yes,Two year,No,Credit card (automatic),24.75,Yes
5382-TEMLV,45,Yes,Month-to-month,Yes,Bank transfer (automatic),50.9,No
3441-CGZJH,43,No,One year,Yes,Credit card (automatic),60.4,No
9592-ERDKV,37,Yes,One year,No,Mailed check,79.25,No
2860-RANUS,20,Yes,Month-to-month,Yes,Credit card (automatic),85.8,Yes
5261-QSHQM,4,No,Month-to-month,Yes,Electronic check,24.45,Yes
4778-IZARL,63,Yes,Two year,Yes,Credit card (automatic),110.1,No
0432-CAJZV,3,Yes,Month-to-month,No,Mailed check,90.7,No
7008-LZVOZ,66,Yes,Two year,Yes,Credit card (automatic),25.3,No
8868-WOZGU,28,Yes,Month-to-month,Yes,Electronic check,105.7,Yes
1200-TUZHR,8,Yes,Month-to-month,No,Electronic check,85.2,No
9365-CSLBQ,71,Yes,Two year,No,Mailed check,24.35,No
1334-FJSVR,1,No,Month-to-month,Yes,Electronic check,24.25,Yes
5884-FBCTL,72,Yes,Two year,No,Bank transfer (automatic),25.1,No
7130-CTCUS,16,Yes,Month-to-month,Yes,Bank transfer (automatic),54.55,No
6242-FEGFD,66,Yes,Two year,No,Mailed check,96.6,No
7625-XCQRH,11,Yes,Month-to-month,Yes,Electronic check,76.5,Yes
6194-HBGQN,51,Yes,One year,Yes,Credit card (automatic),81.15,No
7634-WSWDB,8,No,Month-to-month,Yes,Electronic check,38.5,No
6986-IXNDM,14,Yes,Month-to-month,Yes,Electronic check,92.9,No
1731-TVIUK,4,Yes,Month-to-month,Yes,Electronic check,93.5,Yes
2987-BJXIK,70,Yes,Two year,No,Mailed check,84.7,No
9769-TSBZE,70,Yes,Two year,No,Electronic check,66,No
0406-BPDVR,54,Yes,One year,Yes,Credit card (automatic),101.5,Yes
0618-XWMSS,28,Yes,Month-to-month,Yes,Bank transfer (automatic),74.9,Yes
1395-WSWXR,24,Yes,Two year,No,Mailed check,20.75,No
6023-GSSXW,69,Yes,Two year,Yes,Credit card (automatic),61.45,No
6752-APNJL,42,Yes,Month-to-month,No,Mailed check,54.5,No
5276-KQWHG,2,Yes,Month-to-month,Yes,Electronic check,69.6,Yes
0420-HLGXF,39,Yes,Month-to-month,Yes,Electronic check,99.75,No
7446-KQISO,45,Yes,Two year,Yes,Bank transfer (automatic),109.75,No
9823-EALYC,72,Yes,Two year,Yes,Bank transfer (automatic),80.85,No
0582-AVCLN,38,Yes,Two year,No,Mailed check,20.3,No
5803-NQJZO,72,Yes,Two year,Yes,Bank transfer (automatic),67.8,No
2565-JSLRY,1,Yes,Month-to-month,Yes,Mailed check,24.05,Yes
2607-DHDAK,72,Yes,Two year,Yes,Credit card (automatic),19.8,No
1073-XXCZD,55,Yes,Two year,No,Bank transfer (automatic),25.7,No
0743-HRVFF,51,No,One year,Yes,Electronic check,56.15,No
4006-HKYHO,63,Yes,Two year,Yes,Bank transfer (automatic),86.7,No
3727-JEZTU,1,Yes,Month-to-month,No,Mailed check,20.4,No
8143-ETQTI,23,Yes,Two year,Yes,Mailed check,19.65,No
6689-KXGBO,1,Yes,Month-to-month,No,Electronic check,50.55,Yes
9667-TKTVZ,2,Yes,Month-to-month,Yes,Mailed check,54.35,No
3657-COGMW,52,Yes,Month-to-month,No,Credit card (automatic),108.1,No
8570-KLJYJ,36,Yes,One year,No,Mailed check,54.45,No
7754-IXRMC,1,Yes,Month-to-month,No,Mailed check,45.35,No
9473-CBZOP,28,Yes,One year,No,Mailed check,59,No
2969-WGHQO,7,Yes,One year,No,Electronic check,69.45,No
6615-NGGZJ,14,Yes,Month-to-month,Yes,Electronic check,100.55,Yes
4334-HOWRP,72,No,Two year,Yes,Credit card (automatic),64.95,No
4255-DDUOU,1,Yes,Month-to-month,Yes,Mailed check,20.5,Yes
5863-OOKCL,10,Yes,Month-to-month,No,Mailed check,18.85,No
1686-STUHN,42,Yes,One year,No,Bank transfer (automatic),19.8,No
1329-VHWNP,7,No,Month-to-month,No,Bank transfer (automatic),25.05,No
2984-MIIZL,4,Yes,Month-to-month,Yes,Bank transfer (automatic),74.8,Yes
0266-GMEAO,72,Yes,Two year,Yes,Credit card (automatic),114.3,No
5590-YRFJT,20,No,Month-to-month,Yes,Electronic check,24.45,Yes
5574-NXZIU,63,Yes,Two year,No,Credit card (automatic),109.2,No
0019-GFNTW,56,No,Two year,No,Bank transfer (automatic),45.05,No
4256-ZWTZI,5,Yes,Month-to-month,Yes,Mailed check,51,No
8309-PPCED,72,Yes,Two year,Yes,Bank transfer (automatic),110.45,No
4098-NAUKP,68,Yes,Month-to-month,Yes,Electronic check,84.65,No
5196-WPYOW,67,Yes,One year,No,Mailed check,60.05,No
4608-LCIMN,8,Yes,Month-to-month,No,Bank transfer (automatic),44.65,No
1485-YDHMM,52,Yes,Month-to-month,Yes,Bank transfer (automatic),93.25,No
4054-CUMIA,18,Yes,Month-to-month,Yes,Mailed check,20.25,No
0603-TPMIB,59,Yes,Two year,No,Mailed check,25.45,No
2525-GVKQU,60,Yes,Two year,No,Mailed check,20.6,No
8161-QYMTT,7,Yes,Month-to-month,Yes,Electronic check,94.1,No
9581-GVBXT,59,No,One year,No,Mailed check,34.8,No
5862-BRIXZ,46,No,Two year,Yes,Bank transfer (automatic),60.75,No
5404-GGUKR,5,Yes,Month-to-month,Yes,Electronic check,51.35,No
3308-JSGML,59,No,Two year,Yes,Credit card (automatic),64.05,No
2126-GSEGL,70,Yes,Two year,Yes,Bank transfer (automatic),84.8,No
3677-TNKIO,14,Yes,Month-to-month,Yes,Credit card (automatic),71,Yes
0440-QEXBZ,44,Yes,Month-to-month,Yes,Mailed check,50.15,No
2434-EEVDB,64,Yes,Two year,Yes,Credit card (automatic),94.6,No
6762-QVYJO,58,No,Two year,No,Mailed check,59.75,No
6199-IWKGC,46,Yes,One year,No,Electronic check,100.25,No
2675-DHUTR,58,Yes,Month-to-month,Yes,Electronic check,98.9,No
8152-VETUR,72,Yes,Two year,Yes,Credit card (automatic),97.7,No
9667-EQRXU,30,No,Month-to-month,Yes,Electronic check,40.3,Yes
7446-YPODE,11,Yes,Month-to-month,No,Bank transfer (automatic),60.25,No
9522-BNTHX,34,No,Month-to-month,Yes,Electronic check,56.25,No
4676-WLUHT,54,No,Two year,No,Bank transfer (automatic),46.2,No
3329-WDIOK,3,No,Month-to-month,Yes,Electronic check,50.6,Yes
7980-MHFLQ,72,Yes,Two year,No,Mailed check,24.9,No
2873-ZLIWT,40,Yes,Month-to-month,Yes,Electronic check,84.85,Yes
3415-TAILE,2,Yes,Month-to-month,No,Mailed check,65.7,Yes
0757-WCUUZ,54,Yes,Two year,No,Credit card (automatic),63.35,No
1629-DQQVB,14,Yes,Month-to-month,No,Bank transfer (automatic),50.1,No
1915-IOFGU,1,Yes,Month-to-month,No,Electronic check,70.5,Yes
3045-XETSH,10,Yes,Month-to-month,Yes,Electronic check,94.85,Yes
0374-AACSZ,1,Yes,Month-to-month,No,Electronic check,50.15,No
7239-HZZCX,1,Yes,Month-to-month,No,Mailed check,19.75,Yes
4872-VXRIL,56,Yes,One year,Yes,Bank transfer (automatic),64.65,No
9140-CZQZZ,68,Yes,Two year,Yes,Bank transfer (automatic),79.6,No
3423-HHXAO,14,Yes,One year,Yes,Mailed check,19.5,No
9938-TKDGL,68,Yes,Two year,Yes,Electronic check,99.55,No
0531-ZZJWQ,55,Yes,Month-to-month,Yes,Electronic check,74,No
6537-QLGEX,16,No,Month-to-month,Yes,Electronic check,38.9,No
2688-BHGOG,9,Yes,Month-to-month,Yes,Electronic check,79.55,No
7683-CBDKJ,14,Yes,Month-to-month,Yes,Electronic check,65.45,Yes
0946-CLJTI,58,Yes,Month-to-month,Yes,Electronic check,98.7,Yes
3160-TYXLT,53,No,Month-to-month,Yes,Bank transfer (automatic),46.3,No
1325-USMEC,70,Yes,Two year,Yes,Credit card (automatic),99.35,No
0916-QOFDP,14,Yes,Month-to-month,Yes,Electronic check,95.8,No
0628-CNQRM,22,Yes,One year,Yes,Bank transfer (automatic),67.5,Yes
5606-AMZBO,10,Yes,Month-to-month,Yes,Credit card (automatic),78.15,No
6199-IPCAO,29,Yes,Two year,No,Mailed check,26.1,No
7665-TOALD,1,Yes,Month-to-month,Yes,Electronic check,69.6,Yes
0112-QWPNC,49,Yes,One year,No,Electronic check,84.35,Yes
0324-BRPCJ,68,Yes,Month-to-month,Yes,Electronic check,100.2,Yes
2777-PHDEI,1,Yes,Month-to-month,No,Electronic check,78.05,Yes
5640-CAXOA,30,No,One year,Yes,Credit card (automatic),40.35,No
2235-EZAIK,72,Yes,Two year,No,Credit card (automatic),79.2,No
3847-BAERP,10,Yes,Month-to-month,Yes,Mailed check,20.9,No
1196-AMORA,7,Yes,Month-to-month,No,Electronic check,73.6,Yes
4282-YMKNA,9,Yes,Month-to-month,Yes,Electronic check,74.75,Yes
1453-RZFON,1,Yes,Month-to-month,No,Mailed check,49.9,No
8263-OKETD,20,Yes,Month-to-month,Yes,Credit card (automatic),68.9,No
0670-KDOMA,1,Yes,Month-to-month,Yes,Mailed check,20.25,No
2476-YGEFM,29,Yes,Month-to-month,Yes,Credit card (automatic),76,No
8687-BAFGU,1,Yes,Month-to-month,No,Electronic check,74,No
0641-EVBOJ,3,Yes,Month-to-month,Yes,Mailed check,82.3,No
0829-XXPLX,20,Yes,Month-to-month,Yes,Bank transfer (automatic),89.4,No
9974-JFBHQ,64,Yes,Month-to-month,Yes,Credit card (automatic),99.15,No
5356-RHIPP,1,Yes,Month-to-month,Yes,Mailed check,20.2,Yes
6624-JDRDS,6,No,Month-to-month,No,Bank transfer (automatic),29.45,No
0608-JDVEC,50,Yes,Two year,No,Electronic check,19.8,No
9780-FKVVF,6,Yes,Month-to-month,Yes,Bank transfer (automatic),59.15,No
1919-RTPQD,7,Yes,Month-to-month,No,Electronic check,44.75,No
5214-NLTIT,72,Yes,Two year,Yes,Credit card (automatic),90.8,No
3345-PBBFH,8,Yes,Month-to-month,Yes,Bank transfer (automatic),49.55,No
5055-BRMNE,67,Yes,Two year,No,Credit card (automatic),106.7,No
9189-JWSHV,24,Yes,Month-to-month,Yes,Electronic check,93.55,Yes
2190-PHBHR,72,Yes,Two year,Yes,Credit card (automatic),94.45,No
2650-GYRYL,33,Yes,One year,Yes,Bank transfer (automatic),19.45,No
0746-JTRFU,2,No,Month-to-month,Yes,Electronic check,25.05,Yes
5208-FVQKB,70,Yes,Two year,No,Mailed check,67.95,No
7184-LRUUR,22,Yes,One year,No,Bank transfer (automatic),65.25,No
6627-CFOSN,59,Yes,Month-to-month,Yes,Bank transfer (automatic),99.45,No
3982-JGSFD,36,Yes,One year,Yes,Credit card (automatic),20.35,No
